V1,V2,query,origin,accession,taxonomy,abbreviation,abbreviation2,gc,coverage,sample_origin,bin_size,kingdom,group,phylum,class,order,family,genus
0.0214280079665169,0.032810751165345,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0524902907194706,0.0207750206497968,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0256749861047004,0.0317172450274993,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0010957005189617,0.0523035797829223,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.031550752474079,0.0295936504627709,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0285679856796913,0.0272234700173161,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0262491121849111,0.0217183516500939,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0500294292317848,0.0576037635317161,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0248791687169749,0.0240281214609859,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0220689278265544,0.0484845716180936,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.022987592091518,0.0317297179857027,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0201208022407705,0.0320085840610781,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0198871593122713,-0.00461562441483893,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0526370027231696,0.047041814661302,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0547301410139156,0.0502510164713867,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0268701875442688,0.0204882959548377,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.00343881223901527,0.0315566389628586,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0101691857483746,0.0303372276232936,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0346073247910341,0.031461609357766,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.028772722212974,0.0234916385579565,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.0531632862799225,0.021002670119091,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
0.00131975198705972,0.0293363633475337,hu-genome20,hu,>gi|973124867|gb|LGGN01000001.1|,Proteiniphilum acetatigenes isolate 50_10 ,P. acetatigenes isolate 50_10 ,P. acetatigenes,50,10,SB1,1.7M,bacteria,FCB group,Bacteriodetes,Bacteroidia,Bacteroidales,Dysgonamonadaceae,Proteiniphilum
-0.303899042833859,-0.0161175501352002,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.323423251993564,-0.0220803186990859,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.310241048292488,-0.0162907651390007,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.314632216751894,-0.0206404563033787,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.319072209561106,-0.0188607248345018,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.325953104148297,0.0148752576162208,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.329448914184252,-0.0202448536899127,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.304260303792409,-0.0163422812187335,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.331219661431801,0.0145884097232502,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.332421535509155,-0.0177674481534508,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.303625072972072,-0.0156160895762803,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.324156041843941,-0.0154281335619182,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.333020383129829,-0.0194737770444504,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.322995619568844,0.00583138417094227,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.333581896964132,0.02020437325695,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.327540518612381,-0.00791145902354294,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.302789039979447,-0.0137933947525685,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.321941990093171,0.00135019873222497,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.327829733044128,0.00512520228383037,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.329151074152021,-0.0202738416299943,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.324849669354604,-0.0197234661475857,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.329021084331961,0.000681045102147106,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.321427198507577,-0.0298815871546547,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.334334572745155,-0.0263714718773256,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.322712559499314,-0.015274872663114,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.303353185459662,-0.0168009417224783,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.327433059437317,-0.0115696556331056,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.310963867372631,-0.0184410580669396,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.32981961833868,-0.0215652516269688,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.310942764852117,-0.0157359947385032,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.312961856792902,-0.0146883907521095,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.302633863522793,-0.0168434374608398,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.345293870892623,0.0481803382102876,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.301803650311278,-0.0190963294921498,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.312065440520974,-0.0151309635508635,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.304227825337108,-0.0163212806582326,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.311108752026173,-0.0104791275088461,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.301873706490521,-0.012377655540139,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.306734938879605,-0.0187906050260093,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.343684113312369,-0.00553763845154056,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.314309484079224,-0.0133927972174309,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.319162527274252,-0.0253286009723537,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.325782482634896,-0.0224205434379773,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.326345404678999,-0.0201255709900895,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.326467013848048,-0.0224726138571414,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.310280207604845,-0.0163084422202325,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.323889023599484,-0.0352197408871514,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.314399944289593,-0.0183971082573737,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.313552772798998,-0.0247923830914943,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.320166983274667,-0.0215556351629849,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.327832045585782,0.00425213046932897,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.320250144438245,-0.0187422872738517,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.301959730693159,-0.0188504868507479,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.31403472618715,-0.0256171048075268,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
-0.32126132884481,-0.0223128472265822,hu-genome21,hu,>gi|973123431|gb|LGGO01000001.1|,Candidate division WS6 bacterium 34_10 ,WS6 bacterium 34_10 ,WS6 bacterium 1,34,10,SB1,1.1M,bacteria,candidate phyla,,,,,
